,Unnamed: 0,날짜,지역,누적확진,사망자,누적 격리해제,총 검사자,지역별인구수
616,616,20200322,광주,19,0,10,331780,1455705
617,617,20200322,대전,24,0,6,331780,1471858
618,618,20200322,울산,36,0,12,331780,1144563
619,619,20200322,세종,41,0,3,331780,344792
620,620,20200322,경기,337,3,82,331780,13288975
621,621,20200322,강원,30,1,13,331780,1538577
622,622,20200322,충북,35,0,9,331780,1597639
623,623,20200322,충남,120,0,39,331780,2119749
624,624,20200322,전북,10,0,7,331780,1812936
625,625,20200322,전남,6,0,3,331780,1859290
626,626,20200322,경북,1254,24,432,331780,2653418
627,627,20200322,경남,88,0,42,331780,3355341
628,628,20200322,제주,4,0,3,331780,670508
630,630,20200323,서울,330,0,64,338036,9733655
631,631,20200323,부산,109,1,71,338036,3409932
632,632,20200323,대구,6411,82,2305,338036,2433568
633,633,20200323,인천,40,0,8,338036,2952689
634,634,20200323,광주,19,0,10,338036,1455705
635,635,20200323,대전,24,0,6,338036,1471858
636,636,20200323,울산,36,0,17,338036,1144563
637,637,20200323,세종,42,0,3,338036,344792
638,638,20200323,경기,351,3,88,338036,13288975
639,639,20200323,강원,30,1,14,338036,1538577
640,640,20200323,충북,37,0,9,338036,1597639
641,641,20200323,충남,120,0,44,338036,2119749
642,642,20200323,전북,10,0,7,338036,1812936
643,643,20200323,전남,6,0,3,338036,1859290
644,644,20200323,경북,1256,24,469,338036,2653418
645,645,20200323,경남,89,0,45,338036,3355341
646,646,20200323,제주,4,0,3,338036,670508
648,648,20200324,서울,334,0,72,348582,9733655
649,649,20200324,부산,111,1,71,348582,3409932
650,650,20200324,대구,6442,88,2571,348582,2433568
651,651,20200324,인천,41,0,8,348582,2952689
652,652,20200324,광주,19,0,11,348582,1455705
653,653,20200324,대전,24,0,6,348582,1471858
654,654,20200324,울산,36,0,18,348582,1144563
655,655,20200324,세종,42,0,3,348582,344792
656,656,20200324,경기,366,4,97,348582,13288975
657,657,20200324,강원,30,1,14,348582,1538577
658,658,20200324,충북,38,0,11,348582,1597639
659,659,20200324,충남,120,0,56,348582,2119749
660,660,20200324,전북,10,0,7,348582,1812936
661,661,20200324,전남,6,0,3,348582,1859290
662,662,20200324,경북,1257,26,507,348582,2653418
663,663,20200324,경남,90,0,48,348582,3355341
664,664,20200324,제주,4,0,4,348582,670508
666,666,20200325,서울,347,0,72,357896,9733655
667,667,20200325,부산,112,1,73,357896,3409932
668,668,20200325,대구,6456,92,2740,357896,2433568
669,669,20200325,인천,42,0,10,357896,2952689
670,670,20200325,광주,19,0,11,357896,1455705
671,671,20200325,대전,24,0,6,357896,1471858
672,672,20200325,울산,37,0,19,357896,1144563
673,673,20200325,세종,44,0,3,357896,344792
674,674,20200325,경기,387,4,100,357896,13288975
675,675,20200325,강원,31,1,15,357896,1538577
676,676,20200325,충북,38,0,13,357896,1597639
677,677,20200325,충남,123,0,65,357896,2119749
678,678,20200325,전북,10,0,7,357896,1812936
679,679,20200325,전남,8,0,3,357896,1859290
680,680,20200325,경북,1262,28,538,357896,2653418
681,681,20200325,경남,90,0,51,357896,3355341
682,682,20200325,제주,6,0,4,357896,670508
684,684,20200326,서울,360,0,80,364942,9733655
685,685,20200326,부산,112,2,75,364942,3409932
686,686,20200326,대구,6482,94,3039,364942,2433568
687,687,20200326,인천,43,0,11,364942,2952689
688,688,20200326,광주,19,0,11,364942,1455705
689,689,20200326,대전,30,0,6,364942,1471858
690,690,20200326,울산,37,0,20,364942,1144563
691,691,20200326,세종,44,0,8,364942,344792
692,692,20200326,경기,401,4,122,364942,13288975
693,693,20200326,강원,31,1,18,364942,1538577
694,694,20200326,충북,39,0,14,364942,1597639
695,695,20200326,충남,124,0,68,364942,2119749
696,696,20200326,전북,10,0,7,364942,1812936
697,697,20200326,전남,8,0,3,364942,1859290
698,698,20200326,경북,1274,30,601,364942,2653418
699,699,20200326,경남,90,0,57,364942,3355341
700,700,20200326,제주,6,0,4,364942,670508
702,702,20200327,서울,372,0,89,376961,9733655
703,703,20200327,부산,113,2,81,376961,3409932
704,704,20200327,대구,6516,98,3324,376961,2433568
705,705,20200327,인천,46,0,13,376961,2952689
706,706,20200327,광주,20,0,11,376961,1455705
707,707,20200327,대전,31,0,9,376961,1471858
708,708,20200327,울산,39,0,20,376961,1144563
709,709,20200327,세종,44,0,9,376961,344792
710,710,20200327,경기,412,4,131,376961,13288975
711,711,20200327,강원,31,1,20,376961,1538577
712,712,20200327,충북,41,0,17,376961,1597639
713,713,20200327,충남,124,0,78,376961,2119749
714,714,20200327,전북,10,0,7,376961,1812936
715,715,20200327,전남,8,0,3,376961,1859290
716,716,20200327,경북,1283,34,650,376961,2653418
717,717,20200327,경남,91,0,62,376961,3355341
718,718,20200327,제주,7,0,4,376961,670508
720,720,20200328,서울,390,0,93,387925,9733655
721,721,20200328,부산,114,2,81,387925,3409932
722,722,20200328,대구,6587,101,3543,387925,2433568
723,723,20200328,인천,51,0,14,387925,2952689
724,724,20200328,광주,20,0,11,387925,1455705
725,725,20200328,대전,31,0,10,387925,1471858
726,726,20200328,울산,39,0,19,387925,1144563
727,727,20200328,세종,44,0,9,387925,344792
728,728,20200328,경기,433,5,140,387925,13288975
729,729,20200328,강원,32,1,20,387925,1538577
730,730,20200328,충북,41,0,21,387925,1597639
731,731,20200328,충남,126,0,81,387925,2119749
732,732,20200328,전북,10,0,7,387925,1812936
733,733,20200328,전남,8,0,3,387925,1859290
734,734,20200328,경북,1285,35,692,387925,2653418
735,735,20200328,경남,91,0,63,387925,3355341
736,736,20200328,제주,8,0,4,387925,670508
738,738,20200329,서울,410,0,93,394141,9733655
739,739,20200329,부산,117,3,85,394141,3409932
740,740,20200329,대구,6610,106,3706,394141,2433568
741,741,20200329,인천,58,0,15,394141,2952689
742,742,20200329,광주,20,0,11,394141,1455705
743,743,20200329,대전,34,0,14,394141,1471858
744,744,20200329,울산,39,0,19,394141,1144563
745,745,20200329,세종,46,0,11,394141,344792
746,746,20200329,경기,448,5,144,394141,13288975
747,747,20200329,강원,34,1,21,394141,1538577
748,748,20200329,충북,41,0,21,394141,1597639
749,749,20200329,충남,127,0,83,394141,2119749
750,750,20200329,전북,12,0,7,394141,1812936
751,751,20200329,전남,9,0,3,394141,1859290
752,752,20200329,경북,1287,37,732,394141,2653418
753,753,20200329,경남,94,0,64,394141,3355341
754,754,20200329,제주,8,0,4,394141,670508
756,756,20200330,서울,426,0,92,395194,9733655
757,757,20200330,부산,118,3,87,395194,3409932
758,758,20200330,대구,6624,111,3837,395194,2433568
759,759,20200330,인천,58,0,15,395194,2952689
760,760,20200330,광주,20,0,13,395194,1455705
761,761,20200330,대전,34,0,17,395194,1471858
762,762,20200330,울산,39,0,19,395194,1144563
763,763,20200330,세종,46,0,12,395194,344792
764,764,20200330,경기,463,5,160,395194,13288975
765,765,20200330,강원,36,1,21,395194,1538577
766,766,20200330,충북,44,0,21,395194,1597639
767,767,20200330,충남,127,0,83,395194,2119749
768,768,20200330,전북,13,0,7,395194,1812936
769,769,20200330,전남,9,0,3,395194,1859290
770,770,20200330,경북,1298,38,772,395194,2653418
771,771,20200330,경남,95,0,65,395194,3355341
772,772,20200330,제주,9,0,4,395194,670508
774,774,20200331,서울,450,0,107,410564,9733655
775,775,20200331,부산,119,3,87,410564,3409932
776,776,20200331,대구,6684,114,3946,410564,2433568
777,777,20200331,인천,64,0,16,410564,2952689
778,778,20200331,광주,20,0,14,410564,1455705
779,779,20200331,대전,36,0,18,410564,1471858
780,780,20200331,울산,39,0,19,410564,1144563
781,781,20200331,세종,46,0,12,410564,344792
782,782,20200331,경기,476,6,166,410564,13288975
783,783,20200331,강원,36,1,23,410564,1538577
784,784,20200331,충북,44,0,22,410564,1597639
785,785,20200331,충남,128,0,90,410564,2119749
786,786,20200331,전북,13,0,7,410564,1812936
787,787,20200331,전남,9,0,3,410564,1859290
788,788,20200331,경북,1300,38,808,410564,2653418
789,789,20200331,경남,96,0,67,410564,3355341
790,790,20200331,제주,9,0,3,410564,670508
792,792,20200401,서울,474,0,117,421547,9733655
793,793,20200401,부산,122,3,87,421547,3409932
794,794,20200401,대구,6704,115,4070,421547,2433568
795,795,20200401,인천,69,0,19,421547,2952689
796,796,20200401,광주,24,0,14,421547,1455705
797,797,20200401,대전,36,0,18,421547,1471858
798,798,20200401,울산,39,1,20,421547,1144563
799,799,20200401,세종,46,0,12,421547,344792
800,800,20200401,경기,498,6,171,421547,13288975
801,801,20200401,강원,38,1,23,421547,1538577
802,802,20200401,충북,44,0,23,421547,1597639
803,803,20200401,충남,131,0,91,421547,2119749
804,804,20200401,전북,14,0,7,421547,1812936
805,805,20200401,전남,12,0,3,421547,1859290
806,806,20200401,경북,1302,39,822,421547,2653418
807,807,20200401,경남,100,0,67,421547,3355341
808,808,20200401,제주,9,0,3,421547,670508
810,810,20200402,서울,488,0,117,431743,9733655
811,811,20200402,부산,122,3,87,431743,3409932
812,812,20200402,대구,6725,117,4070,431743,2433568
813,813,20200402,인천,73,0,19,431743,2952689
814,814,20200402,광주,25,0,14,431743,1455705
815,815,20200402,대전,36,0,18,431743,1471858
816,816,20200402,울산,40,1,20,431743,1144563
817,817,20200402,세종,46,0,12,431743,344792
818,818,20200402,경기,516,6,171,431743,13288975
819,819,20200402,강원,39,1,23,431743,1538577
820,820,20200402,충북,44,0,23,431743,1597639
821,821,20200402,충남,133,0,91,431743,2119749
822,822,20200402,전북,14,0,7,431743,1812936
823,823,20200402,전남,14,0,3,431743,1859290
824,824,20200402,경북,1304,41,822,431743,2653418
825,825,20200402,경남,106,0,67,431743,3355341
826,826,20200402,제주,9,0,3,431743,670508
828,828,20200403,서울,506,0,131,443273,9733655
829,829,20200403,부산,122,3,88,443273,3409932
830,830,20200403,대구,6734,121,4434,443273,2433568
831,831,20200403,인천,74,0,21,443273,2952689
832,832,20200403,광주,26,0,15,443273,1455705
833,833,20200403,대전,36,0,18,443273,1471858
834,834,20200403,울산,40,1,21,443273,1144563
835,835,20200403,세종,46,0,12,443273,344792
836,836,20200403,경기,539,6,186,443273,13288975
837,837,20200403,강원,41,1,23,443273,1538577
838,838,20200403,충북,45,0,25,443273,1597639
839,839,20200403,충남,134,0,97,443273,2119749
840,840,20200403,전북,15,0,7,443273,1812936
841,841,20200403,전남,15,0,3,443273,1859290
842,842,20200403,경북,1309,42,865,443273,2653418
843,843,20200403,경남,107,0,71,443273,3355341
844,844,20200403,제주,9,0,3,443273,670508
846,846,20200404,서울,528,0,144,455032,9733655
847,847,20200404,부산,122,3,90,455032,3409932
848,848,20200404,대구,6761,122,4673,455032,2433568
849,849,20200404,인천,77,0,22,455032,2952689
850,850,20200404,광주,26,0,15,455032,1455705
851,851,20200404,대전,36,0,18,455032,1471858
852,852,20200404,울산,40,1,24,455032,1144563
853,853,20200404,세종,46,0,15,455032,344792
854,854,20200404,경기,562,6,200,455032,13288975
855,855,20200404,강원,42,1,23,455032,1538577
856,856,20200404,충북,45,0,27,455032,1597639
857,857,20200404,충남,135,0,102,455032,2119749
858,858,20200404,전북,15,0,7,455032,1812936
859,859,20200404,전남,15,0,4,455032,1859290
860,860,20200404,경북,1310,44,881,455032,2653418
861,861,20200404,경남,108,0,75,455032,3355341
862,862,20200404,제주,9,0,4,455032,670508
864,864,20200405,서울,552,0,145,461233,9733655
865,865,20200405,부산,122,3,90,461233,3409932
866,866,20200405,대구,6768,127,4773,461233,2433568
867,867,20200405,인천,79,0,25,461233,2952689
868,868,20200405,광주,27,0,15,461233,1455705
869,869,20200405,대전,37,0,18,461233,1471858
870,870,20200405,울산,40,1,27,461233,1144563
871,871,20200405,세종,46,0,15,461233,344792
872,872,20200405,경기,572,7,208,461233,13288975
873,873,20200405,강원,45,1,24,461233,1538577
874,874,20200405,충북,45,0,28,461233,1597639
875,875,20200405,충남,135,0,102,461233,2119749
876,876,20200405,전북,16,0,7,461233,1812936
877,877,20200405,전남,15,0,4,461233,1859290
878,878,20200405,경북,1314,44,899,461233,2653418
879,879,20200405,경남,109,0,77,461233,3355341
880,880,20200405,제주,12,0,4,461233,670508
882,882,20200406,서울,563,0,151,466804,9733655
883,883,20200406,부산,122,3,91,466804,3409932
884,884,20200406,대구,6781,129,4865,466804,2433568
885,885,20200406,인천,80,0,27,466804,2952689
886,886,20200406,광주,27,0,15,466804,1455705
887,887,20200406,대전,39,0,19,466804,1471858
888,888,20200406,울산,40,1,27,466804,1144563
889,889,20200406,세종,46,0,17,466804,344792
890,890,20200406,경기,580,7,213,466804,13288975
891,891,20200406,강원,45,1,23,466804,1538577
892,892,20200406,충북,45,0,29,466804,1597639
893,893,20200406,충남,136,0,102,466804,2119749
894,894,20200406,전북,16,0,7,466804,1812936
895,895,20200406,전남,15,0,4,466804,1859290
896,896,20200406,경북,1316,45,922,466804,2653418
897,897,20200406,경남,111,0,80,466804,3355341
898,898,20200406,제주,12,0,4,466804,670508
900,900,20200407,서울,567,0,164,477304,9733655
901,901,20200407,부산,123,3,91,477304,3409932
902,902,20200407,대구,6794,134,4918,477304,2433568
903,903,20200407,인천,80,0,27,477304,2952689
904,904,20200407,광주,27,0,15,477304,1455705
905,905,20200407,대전,39,0,20,477304,1471858
906,906,20200407,울산,40,1,28,477304,1144563
907,907,20200407,세종,46,0,17,477304,344792
908,908,20200407,경기,590,7,226,477304,13288975
909,909,20200407,강원,47,1,24,477304,1538577
910,910,20200407,충북,45,0,29,477304,1597639
911,911,20200407,충남,137,0,104,477304,2119749
912,912,20200407,전북,16,0,7,477304,1812936
913,913,20200407,전남,15,0,4,477304,1859290
914,914,20200407,경북,1317,46,934,477304,2653418
915,915,20200407,경남,112,0,80,477304,3355341
916,916,20200407,제주,12,0,4,477304,670508
918,918,20200408,서울,578,2,169,486003,9733655
919,919,20200408,부산,125,3,94,486003,3409932
920,920,20200408,대구,6803,137,4961,486003,2433568
921,921,20200408,인천,84,0,27,486003,2952689
922,922,20200408,광주,27,0,15,486003,1455705
923,923,20200408,대전,39,0,20,486003,1471858
924,924,20200408,울산,40,1,28,486003,1144563
925,925,20200408,세종,46,0,14,486003,344792
926,926,20200408,경기,596,10,237,486003,13288975
927,927,20200408,강원,49,1,24,486003,1538577
928,928,20200408,충북,45,0,29,486003,1597639
929,929,20200408,충남,137,0,106,486003,2119749
930,930,20200408,전북,17,0,7,486003,1812936
931,931,20200408,전남,15,0,4,486003,1859290
932,932,20200408,경북,1320,46,954,486003,2653418
933,933,20200408,경남,113,0,80,486003,3355341
934,934,20200408,제주,12,0,4,486003,670508
936,936,20200409,서울,590,2,174,494711,9733655
937,937,20200409,부산,125,3,97,494711,3409932
938,938,20200409,대구,6807,139,5106,494711,2433568
939,939,20200409,인천,84,0,31,494711,2952689
940,940,20200409,광주,27,0,15,494711,1455705
941,941,20200409,대전,39,0,20,494711,1471858
942,942,20200409,울산,40,1,28,494711,1144563
943,943,20200409,세종,46,0,16,494711,344792
944,944,20200409,경기,606,11,259,494711,13288975
945,945,20200409,강원,49,1,24,494711,1538577
946,946,20200409,충북,45,0,30,494711,1597639
947,947,20200409,충남,138,0,105,494711,2119749
948,948,20200409,전북,17,0,7,494711,1812936
949,949,20200409,전남,15,0,4,494711,1859290
950,950,20200409,경북,1320,47,968,494711,2653418
951,951,20200409,경남,115,0,82,494711,3355341
952,952,20200409,제주,12,0,4,494711,670508
954,954,20200410,서울,595,2,185,503051,9733655
955,955,20200410,부산,126,3,98,503051,3409932
956,956,20200410,대구,6807,142,5193,503051,2433568
957,957,20200410,인천,85,0,34,503051,2952689
958,958,20200410,광주,27,0,15,503051,1455705
959,959,20200410,대전,39,0,21,503051,1471858
960,960,20200410,울산,40,1,28,503051,1144563
961,961,20200410,세종,46,0,20,503051,344792
962,962,20200410,경기,615,11,269,503051,13288975
963,963,20200410,강원,49,1,26,503051,1538577
964,964,20200410,충북,45,0,28,503051,1597639
965,965,20200410,충남,138,0,105,503051,2119749
966,966,20200410,전북,17,0,8,503051,1812936
967,967,20200410,전남,15,0,4,503051,1859290
968,968,20200410,경북,1327,48,994,503051,2653418
969,969,20200410,경남,115,0,82,503051,3355341
970,970,20200410,제주,12,0,4,503051,670508
972,972,20200411,서울,599,2,195,510479,9733655
973,973,20200411,부산,126,3,100,510479,3409932
974,974,20200411,대구,6814,145,5271,510479,2433568
975,975,20200411,인천,85,0,35,510479,2952689
976,976,20200411,광주,27,0,17,510479,1455705
977,977,20200411,대전,39,0,22,510479,1471858
978,978,20200411,울산,41,1,30,510479,1144563
979,979,20200411,세종,46,0,20,510479,344792
980,980,20200411,경기,624,11,286,510479,13288975
981,981,20200411,강원,49,1,26,510479,1538577
982,982,20200411,충북,45,0,28,510479,1597639
983,983,20200411,충남,138,0,106,510479,2119749
984,984,20200411,전북,17,0,8,510479,1812936
985,985,20200411,전남,15,0,5,510479,1859290
986,986,20200411,경북,1330,48,1004,510479,2653418
987,987,20200411,경남,115,0,83,510479,3355341
988,988,20200411,제주,12,0,4,510479,670508
990,990,20200412,서울,602,2,202,514621,9733655
991,991,20200412,부산,126,3,103,514621,3409932
992,992,20200412,대구,6816,146,5356,514621,2433568
993,993,20200412,인천,86,0,38,514621,2952689
994,994,20200412,광주,27,0,19,514621,1455705
995,995,20200412,대전,39,0,23,514621,1471858
996,996,20200412,울산,41,1,32,514621,1144563
997,997,20200412,세종,46,0,22,514621,344792
998,998,20200412,경기,628,12,292,514621,13288975
999,999,20200412,강원,49,1,27,514621,1538577
1000,1000,20200412,충북,45,0,29,514621,1597639
1001,1001,20200412,충남,139,0,108,514621,2119749
1002,1002,20200412,전북,17,0,8,514621,1812936
1003,1003,20200412,전남,15,0,5,514621,1859290
1004,1004,20200412,경북,1333,49,1013,514621,2653418
1005,1005,20200412,경남,115,0,84,514621,3355341
1006,1006,20200412,제주,12,0,4,514621,670508
1008,1008,20200413,서울,610,2,214,518743,9733655
1009,1009,20200413,부산,126,3,103,518743,3409932
1010,1010,20200413,대구,6819,147,5395,518743,2433568
1011,1011,20200413,인천,87,0,39,518743,2952689
1012,1012,20200413,광주,27,0,19,518743,1455705
1013,1013,20200413,대전,39,0,23,518743,1471858
1014,1014,20200413,울산,41,1,33,518743,1144563
1015,1015,20200413,세종,46,0,21,518743,344792
1016,1016,20200413,경기,631,13,305,518743,13288975
1017,1017,20200413,강원,49,1,28,518743,1538577
1018,1018,20200413,충북,45,0,31,518743,1597639
1019,1019,20200413,충남,139,0,109,518743,2119749
1020,1020,20200413,전북,17,0,8,518743,1812936
1021,1021,20200413,전남,15,0,6,518743,1859290
1022,1022,20200413,경북,1337,50,1020,518743,2653418
1023,1023,20200413,경남,115,0,84,518743,3355341
1024,1024,20200413,제주,12,0,5,518743,670508
1026,1026,20200414,서울,612,2,228,527438,9733655
1027,1027,20200414,부산,126,3,103,527438,3409932
